hypothesis,subject_id,overall_recall,nonboundary_recall,boundary_recall,boundary_advantage,mean_nonboundary_drift,mean_boundary_drift,drift_boundary_contrast,mean_abs_rpe,mean_drift,rpe_recall_r
H1_smaller_boundary,72,0.6458333333333334,0.6309523809523809,0.75,0.11904761904761907,0.5275410089285715,0.6281989874999999,0.10065797857142844,18.41550416666667,0.54012325625,0.32061299335096843
H1_smaller_boundary,73,0.6979166666666666,0.6904761904761905,0.75,0.059523809523809534,0.5242257107142857,0.6332814375,0.10905572678571429,16.905117708333332,0.5378576765624999,0.15340173402058957
H1_smaller_boundary,74,0.5833333333333334,0.5595238095238095,0.75,0.19047619047619047,0.5284416357142857,0.6302206499999999,0.10177901428571423,19.10934166666667,0.5411640125,-0.05385492793558535
H1_smaller_boundary,75,0.65625,0.6785714285714286,0.5,-0.1785714285714286,0.5269659232142857,0.6269396749999999,0.09997375178571422,17.975094791666667,0.5394626421875001,0.04423094579254148
H1_smaller_boundary,76,0.6770833333333334,0.6666666666666666,0.75,0.08333333333333337,0.5283912160714286,0.624733225,0.09634200892857137,18.622644791666666,0.5404339671875,0.012650096597745079
H1_smaller_boundary,77,0.7291666666666666,0.7380952380952381,0.6666666666666666,-0.07142857142857151,0.5282948714285715,0.6234611375,0.09516626607142853,18.460436458333334,0.5401906546875,-0.0048576369221767415
H1_smaller_boundary,78,0.6770833333333334,0.6547619047619048,0.8333333333333334,0.1785714285714286,0.5251951714285714,0.631814325,0.1066191535714286,17.348377083333332,0.538522565625,0.06518429371273508
H1_smaller_boundary,79,0.59375,0.5952380952380952,0.5833333333333334,-0.011904761904761862,0.5257784714285714,0.6266934249999999,0.10091495357142855,17.261893750000002,0.5383928406249999,0.07106690061486531
H1_smaller_boundary,80,0.6979166666666666,0.7023809523809523,0.6666666666666666,-0.0357142857142857,0.5294498392857143,0.6206875374999999,0.09123769821428562,18.903034375,0.5408545515625,0.015335649038144309
H1_smaller_boundary,81,0.6041666666666666,0.5833333333333334,0.75,0.16666666666666663,0.5282147803571429,0.6234543375,0.09523955714285715,18.413149999999998,0.5401197249999999,0.017131699015556164
H1_smaller_boundary,82,0.71875,0.7142857142857143,0.75,0.0357142857142857,0.5249993357142857,0.6342466875,0.10924735178571432,17.436836458333335,0.5386552546875,0.05078419216633508
H1_smaller_boundary,83,0.6354166666666666,0.6547619047619048,0.5,-0.15476190476190477,0.5259625982142857,0.6204021375000001,0.09443953928571436,16.84502708333333,0.537767540625,-0.07453804717715558
H1_smaller_boundary,84,0.6354166666666666,0.6785714285714286,0.3333333333333333,-0.3452380952380953,0.5227927803571428,0.6193659875,0.09657320714285722,14.909620833333333,0.53486443125,0.1585246779294495
H1_smaller_boundary,85,0.625,0.6309523809523809,0.5833333333333334,-0.04761904761904756,0.5270547892857144,0.6265889875,0.09953419821428566,17.997709375,0.5394965640625,0.12135701677508702
H1_smaller_boundary,86,0.65625,0.6428571428571429,0.75,0.1071428571428571,0.5289066357142856,0.6223214499999999,0.0934148142857143,18.722325,0.5405834875000001,0.056563622232671695
H1_smaller_boundary,87,0.6354166666666666,0.6666666666666666,0.4166666666666667,-0.24999999999999994,0.5253113017857143,0.6220558749999999,0.09674457321428565,16.602915624999998,0.5374043734375,0.12387165817417162
H1_smaller_boundary,88,0.5729166666666666,0.5714285714285714,0.5833333333333334,0.011904761904761973,0.5247972160714285,0.6324229499999999,0.10762573392857144,17.166955208333334,0.5382504328125001,0.09859576277221407
H1_smaller_boundary,89,0.5520833333333334,0.5476190476190477,0.5833333333333334,0.0357142857142857,0.5258843714285715,0.6325246375,0.10664026607142851,17.809603125,0.5392144046875,-0.034207579295735674
H1_smaller_boundary,90,0.6354166666666666,0.6071428571428571,0.8333333333333334,0.22619047619047628,0.5277093339285714,0.6271481,0.09943876607142854,18.426119791666668,0.5401391796875,0.05329855081790468
H1_smaller_boundary,91,0.59375,0.5833333333333334,0.6666666666666666,0.08333333333333326,0.5253519642857143,0.6293063249999999,0.10395436071428565,17.23083958333333,0.538346259375,0.04211304151983999
